id,hypers,f1_score
88,"{'adam_eps': 3.610894509903817e-05, 'adam_mom': 0.8955597185186589, 'adam_sqr_mom': 0.9533508852464552, 'adam_wd': 0.00829873994151557, 'arc_easymargin': 0, 'arcface_m': 0.22530537089985805, 'arcface_s': 27.02986384170668, 'bert_path': './indobert-base-p2', 'droput_p': 0.21610093677670214, 'embs_dim': 768, 'experiment_id': 88, 'label_smooth': 0.07274698728602409, 'lr': 0.007678491924001989, 'lr_mult': 94.0, 'tokens_max_length': 32, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8123358654157392
89,"{'adam_eps': 6.675704517250746e-05, 'adam_mom': 0.9373881701202232, 'adam_sqr_mom': 0.9804286005892914, 'adam_wd': 0.018070007559407457, 'arc_easymargin': 1, 'arcface_m': 0.46683697159188586, 'arcface_s': 17.896118340750967, 'bert_path': './indobert-base-p2', 'droput_p': 0.2030087184315118, 'embs_dim': 768, 'experiment_id': 89, 'label_smooth': 0.07510691001036403, 'lr': 0.007969238128952892, 'lr_mult': 82.0, 'tokens_max_length': 63, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8183885465673851
90,"{'adam_eps': 6.194139738015311e-05, 'adam_mom': 0.900752168457303, 'adam_sqr_mom': 0.9897464198283157, 'adam_wd': 0.0252241565058845, 'arc_easymargin': 0, 'arcface_m': 0.3826347111113154, 'arcface_s': 34.85285011209389, 'bert_path': './indobert-base-p2', 'droput_p': 0.6179256168653405, 'embs_dim': 768, 'experiment_id': 90, 'label_smooth': 0.1741711540111449, 'lr': 0.00900678486531497, 'lr_mult': 72.0, 'tokens_max_length': 70, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8165955400657634
91,"{'adam_eps': 2.4965016406285112e-05, 'adam_mom': 0.8532539450026234, 'adam_sqr_mom': 0.9546149502957146, 'adam_wd': 0.0012296099772936702, 'arc_easymargin': 0, 'arcface_m': 0.24721514892396315, 'arcface_s': 24.15205012635632, 'bert_path': './indobert-base-p2', 'droput_p': 0.5811790008936673, 'embs_dim': 768, 'experiment_id': 91, 'label_smooth': 0.1204552266763108, 'lr': 0.008162312175374501, 'lr_mult': 55.0, 'tokens_max_length': 75, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.7986223017624453
92,"{'adam_eps': 1.1862361700620257e-05, 'adam_mom': 0.9238037993284465, 'adam_sqr_mom': 0.9792544631850115, 'adam_wd': 0.03126823325764792, 'arc_easymargin': 0, 'arcface_m': 0.7187813972233812, 'arcface_s': 24.82500347250219, 'bert_path': './indobert-base-p2', 'droput_p': 0.5382643209088025, 'embs_dim': 768, 'experiment_id': 92, 'label_smooth': 0.08438045674582986, 'lr': 0.007526235450432728, 'lr_mult': 96.0, 'tokens_max_length': 57, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8071952513323936
93,"{'adam_eps': 7.33292029798659e-05, 'adam_mom': 0.8247683284162015, 'adam_sqr_mom': 0.9826009267152875, 'adam_wd': 0.029208494926790268, 'arc_easymargin': 0, 'arcface_m': 0.1411272547318004, 'arcface_s': 15.26543523920973, 'bert_path': './indobert-base-p2', 'droput_p': 0.10174875397667023, 'embs_dim': 768, 'experiment_id': 93, 'label_smooth': 0.029299747205782812, 'lr': 0.0013886219329876169, 'lr_mult': 14.0, 'tokens_max_length': 34, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8107562726536786
94,"{'adam_eps': 3.68439665480639e-05, 'adam_mom': 0.8351587787471564, 'adam_sqr_mom': 0.9803500580882017, 'adam_wd': 0.040555592917670344, 'arc_easymargin': 0, 'arcface_m': 0.6545613309272283, 'arcface_s': 47.262138397435876, 'bert_path': './indobert-base-p2', 'droput_p': 0.6939611734016325, 'embs_dim': 768, 'experiment_id': 94, 'label_smooth': 0.12685783622045838, 'lr': 0.0022222633426277325, 'lr_mult': 25.0, 'tokens_max_length': 68, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.5119609852241513
95,"{'adam_eps': 5.56131011159516e-05, 'adam_mom': 0.8656267791571652, 'adam_sqr_mom': 0.9648032144325713, 'adam_wd': 0.018244980877326684, 'arc_easymargin': 1, 'arcface_m': 0.4822423856379652, 'arcface_s': 32.77218162755515, 'bert_path': './indobert-base-p2', 'droput_p': 0.49499891101234683, 'embs_dim': 768, 'experiment_id': 95, 'label_smooth': 0.13431939548800756, 'lr': 0.0021192575385528354, 'lr_mult': 51.0, 'tokens_max_length': 50, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8088640447082738
96,"{'adam_eps': 2.9514892547548086e-05, 'adam_mom': 0.8507955057362505, 'adam_sqr_mom': 0.9538105347653775, 'adam_wd': 0.04895470239692358, 'arc_easymargin': 0, 'arcface_m': 0.5578318696777436, 'arcface_s': 10.456810157690688, 'bert_path': './indobert-base-p2', 'droput_p': 0.22784914555232402, 'embs_dim': 768, 'experiment_id': 96, 'label_smooth': 0.04318128037915432, 'lr': 0.007550362864210009, 'lr_mult': 50.0, 'tokens_max_length': 60, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.7989573131349803
97,"{'adam_eps': 1.2780602456069428e-05, 'adam_mom': 0.9206270491978659, 'adam_sqr_mom': 0.9825775861915391, 'adam_wd': 0.049919048469874244, 'arc_easymargin': 0, 'arcface_m': 0.1823290168073099, 'arcface_s': 25.059005348010608, 'bert_path': './indobert-base-p2', 'droput_p': 0.20459112870173415, 'embs_dim': 768, 'experiment_id': 97, 'label_smooth': 0.17248339132034934, 'lr': 0.0016167115535787781, 'lr_mult': 61.0, 'tokens_max_length': 35, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8068322386671107
98,"{'adam_eps': 5.4190431612445506e-05, 'adam_mom': 0.9078976764307017, 'adam_sqr_mom': 0.9941416027732205, 'adam_wd': 0.018109858650582344, 'arc_easymargin': 1, 'arcface_m': 0.6209355535920197, 'arcface_s': 39.06444533361416, 'bert_path': './indobert-base-p2', 'droput_p': 0.6732444368657378, 'embs_dim': 768, 'experiment_id': 98, 'label_smooth': 0.09899770826456483, 'lr': 0.004900965021069915, 'lr_mult': 28.0, 'tokens_max_length': 71, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8162415117648022
99,"{'adam_eps': 3.378451254295415e-05, 'adam_mom': 0.8133852440362133, 'adam_sqr_mom': 0.9651161525057349, 'adam_wd': 0.02481402628247211, 'arc_easymargin': 0, 'arcface_m': 0.5998051762418917, 'arcface_s': 23.830767885163628, 'bert_path': './indobert-base-p2', 'droput_p': 0.46830205909044065, 'embs_dim': 768, 'experiment_id': 99, 'label_smooth': 0.02614391003682386, 'lr': 0.005497722553660099, 'lr_mult': 14.0, 'tokens_max_length': 43, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8077047379751041
101,"{'adam_eps': 2.5209356677164013e-05, 'adam_mom': 0.8156735196191149, 'adam_sqr_mom': 0.960087780865494, 'adam_wd': 0.02612193455787312, 'arc_easymargin': 1, 'arcface_m': 0.27442019816403695, 'arcface_s': 49.21453049111221, 'bert_path': './indobert-base-p2', 'droput_p': 0.43321372178654893, 'embs_dim': 768, 'experiment_id': 101, 'label_smooth': 0.06370318632111376, 'lr': 0.002180654690818966, 'lr_mult': 71.0, 'tokens_max_length': 76, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8081193608701357
102,"{'adam_eps': 3.1644807120140515e-05, 'adam_mom': 0.846176273263954, 'adam_sqr_mom': 0.965075015235731, 'adam_wd': 0.001313605146443811, 'arc_easymargin': 1, 'arcface_m': 0.3956514949146156, 'arcface_s': 29.435013515334454, 'bert_path': './indobert-base-p2', 'droput_p': 0.29093261106825175, 'embs_dim': 768, 'experiment_id': 102, 'label_smooth': 0.18689481292812316, 'lr': 0.0011587002040860707, 'lr_mult': 12.0, 'tokens_max_length': 88, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8138653601706207
103,"{'adam_eps': 6.639049407543027e-05, 'adam_mom': 0.9227167686559493, 'adam_sqr_mom': 0.9860236018126625, 'adam_wd': 0.0410289019374183, 'arc_easymargin': 0, 'arcface_m': 0.19436547467391063, 'arcface_s': 36.44339967101672, 'bert_path': './indobert-base-p2', 'droput_p': 0.3215441468353973, 'embs_dim': 768, 'experiment_id': 103, 'label_smooth': 0.05691871664779711, 'lr': 0.007567829673817365, 'lr_mult': 65.0, 'tokens_max_length': 77, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8129430410371414
104,"{'adam_eps': 6.691137482700657e-05, 'adam_mom': 0.9004232127496428, 'adam_sqr_mom': 0.9732263181704781, 'adam_wd': 0.03658597421967124, 'arc_easymargin': 1, 'arcface_m': 0.3437956582517909, 'arcface_s': 39.847855759647786, 'bert_path': './indobert-base-p2', 'droput_p': 0.2304764167840465, 'embs_dim': 768, 'experiment_id': 104, 'label_smooth': 0.06721286436905674, 'lr': 0.0049223229793522415, 'lr_mult': 76.0, 'tokens_max_length': 92, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8127323297258959
105,"{'adam_eps': 3.0880216143008686e-05, 'adam_mom': 0.8822348234055425, 'adam_sqr_mom': 0.9629548378946237, 'adam_wd': 0.014052402621999784, 'arc_easymargin': 1, 'arcface_m': 0.4202915907217498, 'arcface_s': 28.41322838129401, 'bert_path': './indobert-base-p2', 'droput_p': 0.13000903554016874, 'embs_dim': 768, 'experiment_id': 105, 'label_smooth': 0.05566881282814842, 'lr': 0.009433449810482896, 'lr_mult': 91.0, 'tokens_max_length': 88, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8162588321190012
106,"{'adam_eps': 3.9575316717961305e-05, 'adam_mom': 0.8397596625023506, 'adam_sqr_mom': 0.95401041271367, 'adam_wd': 0.03671388796537216, 'arc_easymargin': 0, 'arcface_m': 0.5536643006768832, 'arcface_s': 37.42378111281013, 'bert_path': './indobert-base-p2', 'droput_p': 0.128083855213381, 'embs_dim': 768, 'experiment_id': 106, 'label_smooth': 0.15487518588857696, 'lr': 0.008324940862629547, 'lr_mult': 55.0, 'tokens_max_length': 45, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8126955048982849
107,"{'adam_eps': 6.227300470107208e-05, 'adam_mom': 0.8119032352589678, 'adam_sqr_mom': 0.991140188713725, 'adam_wd': 0.04887265003334355, 'arc_easymargin': 0, 'arcface_m': 0.7748121386467631, 'arcface_s': 18.653313195144637, 'bert_path': './indobert-base-p2', 'droput_p': 0.41539881561893954, 'embs_dim': 768, 'experiment_id': 107, 'label_smooth': 0.1849980626232463, 'lr': 0.008630519527117585, 'lr_mult': 78.0, 'tokens_max_length': 72, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8156847861513917
108,"{'adam_eps': 1.6217538487828987e-06, 'adam_mom': 0.8230201003112205, 'adam_sqr_mom': 0.9581639257349083, 'adam_wd': 0.02531692645188278, 'arc_easymargin': 0, 'arcface_m': 0.5879151368511943, 'arcface_s': 23.325964483888693, 'bert_path': './indobert-base-p2', 'droput_p': 0.22982319882351515, 'embs_dim': 768, 'experiment_id': 108, 'label_smooth': 0.17984359038218792, 'lr': 0.009982979629612292, 'lr_mult': 35.0, 'tokens_max_length': 77, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8122747613356429
109,"{'adam_eps': 9.193625119436618e-05, 'adam_mom': 0.943363201876961, 'adam_sqr_mom': 0.9606044646964165, 'adam_wd': 0.013300820585362697, 'arc_easymargin': 0, 'arcface_m': 0.6217906924313173, 'arcface_s': 15.79841642935984, 'bert_path': './indobert-base-p2', 'droput_p': 0.32653619844010806, 'embs_dim': 768, 'experiment_id': 109, 'label_smooth': 0.13730781356801378, 'lr': 0.002005067037150692, 'lr_mult': 97.0, 'tokens_max_length': 43, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8000450773321928
110,"{'adam_eps': 8.047460208782468e-05, 'adam_mom': 0.8645627007466545, 'adam_sqr_mom': 0.9602559016599851, 'adam_wd': 0.024650301328805524, 'arc_easymargin': 0, 'arcface_m': 0.5243554681418486, 'arcface_s': 23.516389202459045, 'bert_path': './indobert-base-p2', 'droput_p': 0.2345760846638163, 'embs_dim': 768, 'experiment_id': 110, 'label_smooth': 0.19458488403022706, 'lr': 0.0014767063253411394, 'lr_mult': 42.0, 'tokens_max_length': 74, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8143182825744071
111,"{'adam_eps': 8.268662137043801e-05, 'adam_mom': 0.8782651610236504, 'adam_sqr_mom': 0.9643308296319938, 'adam_wd': 0.011783692985312403, 'arc_easymargin': 1, 'arcface_m': 0.12123377734483408, 'arcface_s': 42.72075461058299, 'bert_path': './indobert-base-p2', 'droput_p': 0.4331538626777285, 'embs_dim': 768, 'experiment_id': 111, 'label_smooth': 0.03481063690621775, 'lr': 0.002847892177940339, 'lr_mult': 78.0, 'tokens_max_length': 68, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8093763125056745
112,"{'adam_eps': 1.2243967189382772e-05, 'adam_mom': 0.9257415313600115, 'adam_sqr_mom': 0.9981160949438685, 'adam_wd': 0.0332827551614258, 'arc_easymargin': 0, 'arcface_m': 0.3835648525413218, 'arcface_s': 22.23279182646167, 'bert_path': './indobert-base-p2', 'droput_p': 0.23659934851773767, 'embs_dim': 768, 'experiment_id': 112, 'label_smooth': 0.014273773892808728, 'lr': 0.006310844594152731, 'lr_mult': 48.0, 'tokens_max_length': 59, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8187055899950121
113,"{'adam_eps': 7.953988179958024e-05, 'adam_mom': 0.8046717933983205, 'adam_sqr_mom': 0.962783044895183, 'adam_wd': 0.02405178392117491, 'arc_easymargin': 1, 'arcface_m': 0.2328643851018187, 'arcface_s': 43.15194007587942, 'bert_path': './indobert-base-p2', 'droput_p': 0.40769985862116187, 'embs_dim': 768, 'experiment_id': 113, 'label_smooth': 0.15627115550905976, 'lr': 0.0014850243683825098, 'lr_mult': 32.0, 'tokens_max_length': 81, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8110541478410832
115,"{'adam_eps': 4.315388471230449e-05, 'adam_mom': 0.842772272609326, 'adam_sqr_mom': 0.9541351330689118, 'adam_wd': 0.04894039199977869, 'arc_easymargin': 0, 'arcface_m': 0.10069693164227589, 'arcface_s': 35.1774950589233, 'bert_path': './indobert-base-p2', 'droput_p': 0.22991963582219832, 'embs_dim': 768, 'experiment_id': 115, 'label_smooth': 0.05364092150843465, 'lr': 0.006928537525553606, 'lr_mult': 49.0, 'tokens_max_length': 88, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.810277050386726
116,"{'adam_eps': 6.448136128818693e-05, 'adam_mom': 0.8088840735163537, 'adam_sqr_mom': 0.9890096742269758, 'adam_wd': 0.0010473585845057862, 'arc_easymargin': 1, 'arcface_m': 0.7374472260711142, 'arcface_s': 17.553590416831895, 'bert_path': './indobert-base-p2', 'droput_p': 0.24794330049505758, 'embs_dim': 768, 'experiment_id': 116, 'label_smooth': 0.12324005021139198, 'lr': 0.006261791060121048, 'lr_mult': 35.0, 'tokens_max_length': 60, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8159658057640189
117,"{'adam_eps': 6.489396230661242e-05, 'adam_mom': 0.8517957492381913, 'adam_sqr_mom': 0.9610874102672252, 'adam_wd': 0.007993155215922202, 'arc_easymargin': 0, 'arcface_m': 0.5658698075284383, 'arcface_s': 27.146296457167345, 'bert_path': './indobert-base-p2', 'droput_p': 0.39375047987679435, 'embs_dim': 768, 'experiment_id': 117, 'label_smooth': 0.030311154921213168, 'lr': 0.00867060776928794, 'lr_mult': 71.0, 'tokens_max_length': 65, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8149297338438729
118,"{'adam_eps': 2.1475933798049316e-05, 'adam_mom': 0.8686883773431966, 'adam_sqr_mom': 0.9665981252872866, 'adam_wd': 0.011802098936029279, 'arc_easymargin': 0, 'arcface_m': 0.38815019866042044, 'arcface_s': 16.38140841194444, 'bert_path': './indobert-base-p2', 'droput_p': 0.3674607807086885, 'embs_dim': 768, 'experiment_id': 118, 'label_smooth': 0.18961011042418208, 'lr': 0.005602327485149365, 'lr_mult': 32.0, 'tokens_max_length': 57, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8076944003855894
119,"{'adam_eps': 9.686884994662095e-05, 'adam_mom': 0.8301758346305845, 'adam_sqr_mom': 0.9800219988065764, 'adam_wd': 0.007639323130573877, 'arc_easymargin': 0, 'arcface_m': 0.2062353560667367, 'arcface_s': 32.036607252763226, 'bert_path': './indobert-base-p2', 'droput_p': 0.23516208787342047, 'embs_dim': 768, 'experiment_id': 119, 'label_smooth': 0.1336564882719901, 'lr': 0.008953827065738818, 'lr_mult': 19.0, 'tokens_max_length': 81, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8134664659646437
120,"{'adam_eps': 1.4305792797912383e-05, 'adam_mom': 0.943022016275849, 'adam_sqr_mom': 0.9808327615567418, 'adam_wd': 0.0011694935108632208, 'arc_easymargin': 0, 'arcface_m': 0.11477305717134373, 'arcface_s': 28.140587097045824, 'bert_path': './indobert-base-p2', 'droput_p': 0.34983631141981486, 'embs_dim': 768, 'experiment_id': 120, 'label_smooth': 0.15353052562369648, 'lr': 0.003956407743478262, 'lr_mult': 45.0, 'tokens_max_length': 75, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8156825018702971
121,"{'adam_eps': 5.700321435913825e-05, 'adam_mom': 0.8552506865651646, 'adam_sqr_mom': 0.9902596969962602, 'adam_wd': 0.04951953437008437, 'arc_easymargin': 1, 'arcface_m': 0.3105595395270544, 'arcface_s': 41.09701436153229, 'bert_path': './indobert-base-p2', 'droput_p': 0.26394925073359654, 'embs_dim': 768, 'experiment_id': 121, 'label_smooth': 0.1807724004594448, 'lr': 0.002741321464213956, 'lr_mult': 93.0, 'tokens_max_length': 41, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.803879104495199
122,"{'adam_eps': 6.177521300820073e-05, 'adam_mom': 0.8094989273449946, 'adam_sqr_mom': 0.9714330597267204, 'adam_wd': 0.027241838383635197, 'arc_easymargin': 0, 'arcface_m': 0.2510547807045147, 'arcface_s': 38.12773145258568, 'bert_path': './indobert-base-p2', 'droput_p': 0.38189709187650367, 'embs_dim': 768, 'experiment_id': 122, 'label_smooth': 0.17911805539319664, 'lr': 0.00950021565378499, 'lr_mult': 90.0, 'tokens_max_length': 64, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8185404937954356
123,"{'adam_eps': 2.0537687211887202e-05, 'adam_mom': 0.8114491457673225, 'adam_sqr_mom': 0.9750852484362181, 'adam_wd': 0.03749735216757921, 'arc_easymargin': 0, 'arcface_m': 0.5773568915902599, 'arcface_s': 33.90724118086773, 'bert_path': './indobert-base-p2', 'droput_p': 0.3634073281089316, 'embs_dim': 768, 'experiment_id': 123, 'label_smooth': 0.15760030758005728, 'lr': 0.007978745485929351, 'lr_mult': 36.0, 'tokens_max_length': 70, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8143043605304462
124,"{'adam_eps': 7.433326739276035e-05, 'adam_mom': 0.8780612266617129, 'adam_sqr_mom': 0.9570059154370252, 'adam_wd': 0.01377278374673899, 'arc_easymargin': 1, 'arcface_m': 0.6487408963080217, 'arcface_s': 13.374667331222287, 'bert_path': './indobert-base-p2', 'droput_p': 0.3803390603458702, 'embs_dim': 768, 'experiment_id': 124, 'label_smooth': 0.13425293270418034, 'lr': 0.0027541930639022284, 'lr_mult': 82.0, 'tokens_max_length': 52, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.7914429885552748
125,"{'adam_eps': 6.467252958106515e-05, 'adam_mom': 0.9386905373893236, 'adam_sqr_mom': 0.9976478909993163, 'adam_wd': 0.003137696771408124, 'arc_easymargin': 0, 'arcface_m': 0.564115316098777, 'arcface_s': 15.281842008812374, 'bert_path': './indobert-base-p2', 'droput_p': 0.2577825412858529, 'embs_dim': 768, 'experiment_id': 125, 'label_smooth': 0.036830184750955966, 'lr': 0.003383810223041552, 'lr_mult': 56.0, 'tokens_max_length': 87, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8157137238478984
126,"{'adam_eps': 5.214631306140168e-05, 'adam_mom': 0.8635017118752495, 'adam_sqr_mom': 0.9569328323192053, 'adam_wd': 0.04721079525665042, 'arc_easymargin': 1, 'arcface_m': 0.23151343410632327, 'arcface_s': 15.378776808016541, 'bert_path': './indobert-base-p2', 'droput_p': 0.32367192144444, 'embs_dim': 768, 'experiment_id': 126, 'label_smooth': 0.10984474355313319, 'lr': 0.007275044792609833, 'lr_mult': 66.0, 'tokens_max_length': 58, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8097314787856276
127,"{'adam_eps': 1.962353848762347e-05, 'adam_mom': 0.890276098388777, 'adam_sqr_mom': 0.9966183223121325, 'adam_wd': 0.04724485278931847, 'arc_easymargin': 1, 'arcface_m': 0.7760509635256253, 'arcface_s': 17.788666562007393, 'bert_path': './indobert-base-p2', 'droput_p': 0.17410974439397645, 'embs_dim': 768, 'experiment_id': 127, 'label_smooth': 0.02125240549718568, 'lr': 0.005181393196442062, 'lr_mult': 45.0, 'tokens_max_length': 75, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8195980498611491
128,"{'adam_eps': 9.811015689852996e-05, 'adam_mom': 0.9357180543382437, 'adam_sqr_mom': 0.9985717739993725, 'adam_wd': 0.010977083837210154, 'arc_easymargin': 1, 'arcface_m': 0.1107741420585781, 'arcface_s': 37.01179667610351, 'bert_path': './indobert-base-p2', 'droput_p': 0.320642388679684, 'embs_dim': 768, 'experiment_id': 128, 'label_smooth': 0.1874794810840205, 'lr': 0.006517818051424928, 'lr_mult': 19.0, 'tokens_max_length': 90, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8099832450002021
129,"{'adam_eps': 8.960156355146161e-05, 'adam_mom': 0.8061976834232638, 'adam_sqr_mom': 0.9782416071246156, 'adam_wd': 0.0356366439486978, 'arc_easymargin': 1, 'arcface_m': 0.44220711078635144, 'arcface_s': 46.299872228370404, 'bert_path': './indobert-base-p2', 'droput_p': 0.4054400183023019, 'embs_dim': 768, 'experiment_id': 129, 'label_smooth': 0.144253497678045, 'lr': 0.00959264474821073, 'lr_mult': 42.0, 'tokens_max_length': 41, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8132584222398122
131,"{'adam_eps': 2.7975638637481463e-05, 'adam_mom': 0.8663003110610037, 'adam_sqr_mom': 0.9655052676849232, 'adam_wd': 0.02610259666589934, 'arc_easymargin': 1, 'arcface_m': 0.464007280829406, 'arcface_s': 35.92947446031387, 'bert_path': './indobert-base-p2', 'droput_p': 0.2892061128481219, 'embs_dim': 768, 'experiment_id': 131, 'label_smooth': 9.57236857681787e-05, 'lr': 0.009744253026314903, 'lr_mult': 95.0, 'tokens_max_length': 65, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8147901449510978
132,"{'adam_eps': 2.6143368266166426e-05, 'adam_mom': 0.8033639644924214, 'adam_sqr_mom': 0.9567194314609155, 'adam_wd': 0.00904738730955144, 'arc_easymargin': 0, 'arcface_m': 0.6596599786178342, 'arcface_s': 10.0301487295053, 'bert_path': './indobert-base-p2', 'droput_p': 0.3464121566884808, 'embs_dim': 768, 'experiment_id': 132, 'label_smooth': 0.08907741983452765, 'lr': 0.002657871625407244, 'lr_mult': 54.0, 'tokens_max_length': 74, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.7575238221821992
133,"{'adam_eps': 5.402938150038785e-06, 'adam_mom': 0.8616503105602668, 'adam_sqr_mom': 0.9500604368274478, 'adam_wd': 0.035312778342708004, 'arc_easymargin': 0, 'arcface_m': 0.6064274379461864, 'arcface_s': 48.98544005886597, 'bert_path': './indobert-base-p2', 'droput_p': 0.4694171936193582, 'embs_dim': 768, 'experiment_id': 133, 'label_smooth': 0.012660202583346592, 'lr': 0.005129596159009381, 'lr_mult': 28.0, 'tokens_max_length': 92, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.5162667900079505
134,"{'adam_eps': 7.267302106804602e-05, 'adam_mom': 0.9158876624321343, 'adam_sqr_mom': 0.9845706858599202, 'adam_wd': 0.018185867849809818, 'arc_easymargin': 0, 'arcface_m': 0.6154292996577044, 'arcface_s': 23.05479852106917, 'bert_path': './indobert-base-p2', 'droput_p': 0.3847442344062323, 'embs_dim': 768, 'experiment_id': 134, 'label_smooth': 0.0800303712556016, 'lr': 0.008437943685433474, 'lr_mult': 39.0, 'tokens_max_length': 54, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8168317360736322
135,"{'adam_eps': 3.5546801390992325e-05, 'adam_mom': 0.9068462591583054, 'adam_sqr_mom': 0.9565064539537275, 'adam_wd': 0.01776292143776409, 'arc_easymargin': 1, 'arcface_m': 0.6272326104322885, 'arcface_s': 28.199663543191154, 'bert_path': './indobert-base-p2', 'droput_p': 0.16992612430564147, 'embs_dim': 768, 'experiment_id': 135, 'label_smooth': 0.03876137357413121, 'lr': 0.00860779173798848, 'lr_mult': 80.0, 'tokens_max_length': 56, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8137792344835378
136,"{'adam_eps': 1.1989766698021172e-05, 'adam_mom': 0.9107027287991835, 'adam_sqr_mom': 0.9796999141488678, 'adam_wd': 0.028060833953919125, 'arc_easymargin': 0, 'arcface_m': 0.7335341799634432, 'arcface_s': 29.833776608862507, 'bert_path': './indobert-base-p2', 'droput_p': 0.49547505125509883, 'embs_dim': 768, 'experiment_id': 136, 'label_smooth': 0.03284764814628665, 'lr': 0.004943795496711484, 'lr_mult': 74.0, 'tokens_max_length': 61, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.5151799230884688
137,"{'adam_eps': 5.8128666327098197e-05, 'adam_mom': 0.8479954476735814, 'adam_sqr_mom': 0.9565828086960788, 'adam_wd': 0.03918727311405256, 'arc_easymargin': 0, 'arcface_m': 0.6318926874634156, 'arcface_s': 37.01592845776075, 'bert_path': './indobert-base-p2', 'droput_p': 0.41414216223466427, 'embs_dim': 768, 'experiment_id': 137, 'label_smooth': 0.10378561938895725, 'lr': 0.004860905499262052, 'lr_mult': 54.0, 'tokens_max_length': 55, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8089434910437701
